date,market,program_type,reward_usd,status
2026-07-29,vmc-ussep-misen-2026-08-04-stegte20,liquidityProgram,0.18,PAID
2026-07-29,vtc-hrep-to-2026-11-03-100-105m,liquidityProgram,0.01,PAID
2026-07-29,vtc-hrep-to-2026-11-03-105-110m,liquidityProgram,0.02,PAID
2026-07-29,vtc-hrep-to-2026-11-03-110-115m,liquidityProgram,0.04,PAID
2026-07-29,vtc-hrep-to-2026-11-03-120-125m,liquidityProgram,0.02,PAID
2026-07-29,vtc-hrep-to-2026-11-03-95-100m,liquidityProgram,0.01,PAID
2026-07-29,vtc-hrep-to-2026-11-03-lt90m,liquidityProgram,0.01,PAID
2026-07-30,apdc-petehegseth-2026-12-31,liquidityProgram,0.96,PAID
2026-07-30,cranc-uspres28-12-31-2026-kamhar,liquidityProgram,0.02,PAID
2026-07-30,enwc-usgubp-wi-2026-08-11-dem-sarrod,liquidityProgram,0.03,PAID
2026-07-30,enwc-ussep-mi-2026-08-04-dem-abdels,liquidityProgram,0.45,PAID
2026-07-30,enwc-ussep-mi-2026-08-04-dem-halste,liquidityProgram,0.54,PAID
2026-07-30,ewc-pres-bra-2026-10-04-roncai,liquidityProgram,0.19,PAID
2026-07-30,ewc-ref-fl-tax-2026-11-03-pass,liquidityProgram,2.07,PAID
2026-07-30,ewc-ref-fl-tax-2026-11-03-pass,liquidityProgram,0.19,SKIPPED
2026-07-30,ewc-usse-mi-2026-11-03-rep,liquidityProgram,0.04,PAID
2026-07-30,opdc-trump-resig-2026-12-31,liquidityProgram,0.09,PAID
2026-07-30,pvwc-housepopw-2026-11-03-dem,liquidityProgram,0.03,PAID
2026-07-30,pvwc-housepopw-2026-11-03-rep,liquidityProgram,0.02,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,0.41,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,0.37,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.39,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,0.19,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,0.66,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.21,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.58,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,0.44,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.27,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,0.16,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.3,PAID
2026-07-30,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,0.61,PAID
2026-07-30,scc-senate-gop-2026-11-03-46,liquidityProgram,0.86,PAID
2026-07-30,scc-senate-gop-2026-11-03-47,liquidityProgram,1.02,PAID
2026-07-30,scc-senate-gop-2026-11-03-48,liquidityProgram,0.62,PAID
2026-07-30,scc-senate-gop-2026-11-03-49,liquidityProgram,0.63,PAID
2026-07-30,scc-senate-gop-2026-11-03-50,liquidityProgram,0.86,PAID
2026-07-30,scc-senate-gop-2026-11-03-51,liquidityProgram,1.26,PAID
2026-07-30,scc-senate-gop-2026-11-03-52,liquidityProgram,0.85,PAID
2026-07-30,scc-senate-gop-2026-11-03-53,liquidityProgram,0.9,PAID
2026-07-30,scc-senate-gop-2026-11-03-54,liquidityProgram,0.06,PAID
2026-07-30,scc-senate-gop-2026-11-03-55,liquidityProgram,0.7,PAID
2026-07-30,scc-senate-gop-2026-11-03-56,liquidityProgram,0.87,PAID
2026-07-30,scc-senate-gop-2026-11-03-gte57,liquidityProgram,1.45,PAID
2026-07-30,scc-senate-gop-2026-11-03-lte45,liquidityProgram,1.01,PAID
2026-07-30,stsc-hormuz-normal-aug31,liquidityProgram,0.1,PAID
2026-07-30,vmc-ussep-misen-2026-08-04-els5-10,liquidityProgram,0.05,PAID
2026-07-30,vmc-ussep-misen-2026-08-04-ste0-5,liquidityProgram,0.13,PAID
2026-07-30,vmc-ussep-misen-2026-08-04-stegte20,liquidityProgram,0.08,PAID
2026-07-31,apdc-alito-2026-12-31,liquidityProgram,0.45,PAID
2026-07-31,enwc-usgubp-wi-2026-08-11-dem-davcro,liquidityProgram,0.09,PAID
2026-07-31,enwc-ussep-nh-2026-09-01-rep-johsun,liquidityProgram,0.04,PAID
2026-07-31,ewc-pres-arg-2027-10-24-javmil,liquidityProgram,0.26,PAID
2026-07-31,ewc-ref-fl-tax-2026-11-03-pass,liquidityProgram,2.15,PAID
2026-07-31,ewc-usse-mi-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-31,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.35,PAID
2026-07-31,gsc-usfedgvmt-by-2026-10-01,liquidityProgram,0.09,PAID
2026-07-31,mlaec-swepm-2026-09-13-magand,liquidityProgram,0.51,PAID
2026-07-31,nocc-attgen-todblanche-2026-08-07,liquidityProgram,1.46,PAID
2026-07-31,opdc-mcconnell-resign-2026-11-02,liquidityProgram,0.12,PAID
2026-07-31,opdc-trump-resig-2026-12-31,liquidityProgram,0.16,PAID
2026-07-31,pvwc-housepopw-2026-11-03-rep,liquidityProgram,0.31,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,1.87,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,2.48,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,2.19,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,2.61,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,3.16,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,2.83,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,2.75,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,1.22,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,2.47,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,1.7,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,2.08,PAID
2026-07-31,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,1.95,PAID
2026-07-31,scc-senate-gop-2026-11-03-46,liquidityProgram,2.58,PAID
2026-07-31,scc-senate-gop-2026-11-03-47,liquidityProgram,2.44,PAID
2026-07-31,scc-senate-gop-2026-11-03-48,liquidityProgram,2.51,PAID
2026-07-31,scc-senate-gop-2026-11-03-49,liquidityProgram,3.69,PAID
2026-07-31,scc-senate-gop-2026-11-03-50,liquidityProgram,2.17,PAID
2026-07-31,scc-senate-gop-2026-11-03-51,liquidityProgram,2.37,PAID
2026-07-31,scc-senate-gop-2026-11-03-52,liquidityProgram,1.61,PAID
2026-07-31,scc-senate-gop-2026-11-03-53,liquidityProgram,2.52,PAID
2026-07-31,scc-senate-gop-2026-11-03-54,liquidityProgram,2.38,PAID
2026-07-31,scc-senate-gop-2026-11-03-55,liquidityProgram,1.83,PAID
2026-07-31,scc-senate-gop-2026-11-03-56,liquidityProgram,2.71,PAID
2026-07-31,scc-senate-gop-2026-11-03-gte57,liquidityProgram,3.05,PAID
2026-07-31,scc-senate-gop-2026-11-03-lte45,liquidityProgram,2.68,PAID
2026-07-31,vmc-ussep-misen-2026-08-04-els10-15,liquidityProgram,0.53,PAID
2026-07-31,vmc-ussep-misen-2026-08-04-els5-10,liquidityProgram,0.51,PAID
2026-07-31,vmc-ussep-misen-2026-08-04-elsgte20,liquidityProgram,0.1,PAID
2026-07-31,vmc-ussep-misen-2026-08-04-ste0-5,liquidityProgram,0.56,PAID
2026-07-31,vmc-ussep-misen-2026-08-04-ste05-10,liquidityProgram,0.4,PAID
2026-07-31,vmc-ussep-misen-2026-08-04-ste10-15,liquidityProgram,0.01,PAID
2026-08-01,apdc-alito-2026-12-31,liquidityProgram,1.76,PAID
2026-08-01,cranc-uspres28-12-31-2026-tedcru,liquidityProgram,0.35,PAID
2026-08-01,enwc-ussep-nh-2026-09-01-rep-johsun,liquidityProgram,0.01,PAID
2026-08-01,enwc-ussep-nh-2026-09-01-rep-scobro,liquidityProgram,0.59,PAID
2026-08-01,ewc-pres-arg-2027-10-24-javmil,liquidityProgram,0.28,PAID
2026-08-01,ewc-usse-ga-2026-11-03-rep,liquidityProgram,0.17,PAID
2026-08-01,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.48,PAID
2026-08-01,mlaec-swepm-2026-09-13-magand,liquidityProgram,0.1,PAID
2026-08-01,opdc-mcconnell-resign-2026-11-02,liquidityProgram,0.01,PAID
2026-08-01,opdc-zelenskyy-presuk-2026-12-31,liquidityProgram,0.04,PAID
2026-08-01,pvwc-housepopw-2026-11-03-rep,liquidityProgram,0.07,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,1.07,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,1.9,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.33,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,1.49,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,1.16,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.53,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,2.97,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,1.51,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.84,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,1.07,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.71,PAID
2026-08-01,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,1.59,PAID
2026-08-01,scc-senate-gop-2026-11-03-46,liquidityProgram,1.63,PAID
2026-08-01,scc-senate-gop-2026-11-03-47,liquidityProgram,2.47,PAID
2026-08-01,scc-senate-gop-2026-11-03-48,liquidityProgram,3.14,PAID
2026-08-01,scc-senate-gop-2026-11-03-49,liquidityProgram,3.27,PAID
2026-08-01,scc-senate-gop-2026-11-03-50,liquidityProgram,4.19,PAID
2026-08-01,scc-senate-gop-2026-11-03-51,liquidityProgram,2.49,PAID
2026-08-01,scc-senate-gop-2026-11-03-52,liquidityProgram,2.78,PAID
2026-08-01,scc-senate-gop-2026-11-03-53,liquidityProgram,1.92,PAID
2026-08-01,scc-senate-gop-2026-11-03-54,liquidityProgram,1.69,PAID
2026-08-01,scc-senate-gop-2026-11-03-55,liquidityProgram,1.88,PAID
2026-08-01,scc-senate-gop-2026-11-03-56,liquidityProgram,1.47,PAID
2026-08-01,scc-senate-gop-2026-11-03-gte57,liquidityProgram,1.97,PAID
2026-08-01,scc-senate-gop-2026-11-03-lte45,liquidityProgram,2.36,PAID
2026-08-01,vmc-ussep-misen-2026-08-04-els10-15,liquidityProgram,0.46,PAID
2026-08-01,vmc-ussep-misen-2026-08-04-elsgte20,liquidityProgram,0.96,PAID
2026-08-01,vmc-ussep-misen-2026-08-04-ste0-5,liquidityProgram,0.53,PAID
2026-08-01,vmc-ussep-misen-2026-08-04-ste05-10,liquidityProgram,0.02,PAID
2026-08-01,vmc-ussep-misen-2026-08-04-ste15-20,liquidityProgram,0.03,PAID
2026-08-01,vmc-ussep-misen-2026-08-04-stegte20,liquidityProgram,0.01,PAID
2026-08-02,apdc-alito-2026-12-31,liquidityProgram,3.36,PAID
2026-08-02,apdc-trumpadmin-2026-kaspat,liquidityProgram,0.01,PAID
2026-08-02,apdc-trumpadmin-2026-scobes,liquidityProgram,0.01,PAID
2026-08-02,apdc-trumpadmin-2026-steche,liquidityProgram,0.01,PAID
2026-08-02,apdc-trumpadmin-2026-suswil,liquidityProgram,0.01,PAID
2026-08-02,apdc-trumpadmin-2026-tomhom,liquidityProgram,0.01,PAID
2026-08-02,cranc-uspres28-12-31-2026-tedcru,liquidityProgram,0.11,PAID
2026-08-02,ewc-usgub-ca-2026-11-03-xavbec,liquidityProgram,0.02,PAID
2026-08-02,ewc-usse-ga-2026-11-03-dem,liquidityProgram,0.04,PAID
2026-08-02,ewc-usse-ga-2026-11-03-rep,liquidityProgram,0.05,PAID
2026-08-02,ewc-usse-nc-2026-11-03-rep,liquidityProgram,0.12,PAID
2026-08-02,ewc-usse-oh-2026-11-03-dem,liquidityProgram,0.04,PAID
2026-08-02,ewc-usse-oh-2026-11-03-rep,liquidityProgram,0.18,PAID
2026-08-02,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.53,PAID
2026-08-02,opdc-mcconnell-resign-2026-11-02,liquidityProgram,0.45,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,0.67,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,0.38,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.08,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,0.15,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,0.63,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.17,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.18,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,0.58,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.2,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,0.23,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.36,PAID
2026-08-02,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,0.1,PAID
2026-08-02,scc-senate-gop-2026-11-03-46,liquidityProgram,0.22,PAID
2026-08-02,scc-senate-gop-2026-11-03-47,liquidityProgram,0.81,PAID
2026-08-02,scc-senate-gop-2026-11-03-48,liquidityProgram,0.9,PAID
2026-08-02,scc-senate-gop-2026-11-03-49,liquidityProgram,0.47,PAID
2026-08-02,scc-senate-gop-2026-11-03-50,liquidityProgram,0.33,PAID
2026-08-02,scc-senate-gop-2026-11-03-51,liquidityProgram,0.48,PAID
2026-08-02,scc-senate-gop-2026-11-03-52,liquidityProgram,0.51,PAID
2026-08-02,scc-senate-gop-2026-11-03-53,liquidityProgram,0.13,PAID
2026-08-02,scc-senate-gop-2026-11-03-54,liquidityProgram,0.29,PAID
2026-08-02,scc-senate-gop-2026-11-03-55,liquidityProgram,0.25,PAID
2026-08-02,scc-senate-gop-2026-11-03-56,liquidityProgram,0.35,PAID
2026-08-02,scc-senate-gop-2026-11-03-gte57,liquidityProgram,0.48,PAID
2026-08-02,scc-senate-gop-2026-11-03-lte45,liquidityProgram,0.12,PAID
2026-08-02,vmc-ussep-misen-2026-08-04-ste0-5,liquidityProgram,0.03,PAID
2026-08-03,apdc-alito-2026-12-31,liquidityProgram,14.18,PAID
2026-08-03,apdc-jerpowgov-2026-12-31,liquidityProgram,4.32,PAID
2026-08-03,ewc-usse-oh-2026-11-03-rep,liquidityProgram,1.87,PAID
2026-08-03,ewc-usse-tx-2026-11-03-dem,liquidityProgram,1.21,PAID
2026-08-03,opdc-mcconnell-resign-2026-11-02,liquidityProgram,0.03,PAID
2026-08-03,pintc-meet-trump-2026-12-31-kimjon,liquidityProgram,0.23,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,1.45,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,0.99,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.8,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,1.9,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,0.85,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.47,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.59,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,0.31,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.33,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,0.45,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,1.05,PAID
2026-08-03,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,0.25,PAID
2026-08-03,scc-senate-gop-2026-11-03-47,liquidityProgram,1.15,PAID
2026-08-03,scc-senate-gop-2026-11-03-48,liquidityProgram,0.52,PAID
2026-08-03,scc-senate-gop-2026-11-03-49,liquidityProgram,2.54,PAID
2026-08-03,scc-senate-gop-2026-11-03-50,liquidityProgram,1.24,PAID
2026-08-03,scc-senate-gop-2026-11-03-51,liquidityProgram,0.84,PAID
2026-08-03,scc-senate-gop-2026-11-03-52,liquidityProgram,2.62,PAID
2026-08-03,scc-senate-gop-2026-11-03-53,liquidityProgram,0.34,PAID
2026-08-03,scc-senate-gop-2026-11-03-54,liquidityProgram,0.38,PAID
2026-08-03,scc-senate-gop-2026-11-03-55,liquidityProgram,0.25,PAID
2026-08-03,scc-senate-gop-2026-11-03-56,liquidityProgram,1.11,PAID
2026-08-03,scc-senate-gop-2026-11-03-gte57,liquidityProgram,0.69,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-fl,liquidityProgram,0.14,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-gnzg,liquidityProgram,0.05,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-ind,liquidityProgram,1.09,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-lou,liquidityProgram,0.08,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-mst,liquidityProgram,0.01,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-nebr,liquidityProgram,0.43,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-pur,liquidityProgram,0.03,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-tx,liquidityProgram,0.01,PAID
2026-08-03,tec-cbb-champ-2027-04-05-w-uk,liquidityProgram,0.01,PAID
2026-08-04,apdc-alito-2026-12-31,liquidityProgram,23.95,PAID
2026-08-04,ewc-usse-oh-2026-11-03-rep,liquidityProgram,0.33,PAID
2026-08-04,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.6,PAID
2026-08-04,opdc-mcconnell-resign-2026-11-02,liquidityProgram,4.37,PAID
2026-08-04,pintc-meet-trump-2026-12-31-kimjon,liquidityProgram,0.04,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,2.88,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,0.51,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.89,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,1.09,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,2.85,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,1.04,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.3,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,0.45,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,1.2,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,0.71,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.23,PAID
2026-08-04,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,0.08,PAID
2026-08-04,scc-senate-gop-2026-11-03-46,liquidityProgram,0.04,PAID
2026-08-04,scc-senate-gop-2026-11-03-47,liquidityProgram,2.83,PAID
2026-08-04,scc-senate-gop-2026-11-03-48,liquidityProgram,1.64,PAID
2026-08-04,scc-senate-gop-2026-11-03-49,liquidityProgram,2.82,PAID
2026-08-04,scc-senate-gop-2026-11-03-50,liquidityProgram,1.02,PAID
2026-08-04,scc-senate-gop-2026-11-03-51,liquidityProgram,0.33,PAID
2026-08-04,scc-senate-gop-2026-11-03-52,liquidityProgram,0.36,PAID
2026-08-04,scc-senate-gop-2026-11-03-53,liquidityProgram,0.7,PAID
2026-08-04,scc-senate-gop-2026-11-03-54,liquidityProgram,0.2,PAID
2026-08-04,scc-senate-gop-2026-11-03-56,liquidityProgram,0.35,PAID
2026-08-04,scc-senate-gop-2026-11-03-gte57,liquidityProgram,1.13,PAID
2026-08-04,scc-senate-gop-2026-11-03-lte45,liquidityProgram,0.1,PAID
2026-08-04,tec-cbb-champ-2027-04-05-w-ind,liquidityProgram,0.08,PAID
2026-08-04,tec-cbb-champ-2027-04-05-w-mst,liquidityProgram,0.05,PAID
2026-08-04,tec-cbb-champ-2027-04-05-w-nebr,liquidityProgram,0.71,PAID
2026-08-04,vmc-ussep-misen-2026-08-04-els10-15,liquidityProgram,0.01,PAID
2026-08-04,vmc-ussep-misen-2026-08-04-els15-20,liquidityProgram,0.01,PAID
2026-08-04,vmc-ussep-misen-2026-08-04-els5-10,liquidityProgram,0.04,PAID
2026-08-05,apdc-alito-2026-12-31,liquidityProgram,5.44,PAID
2026-08-05,enwc-usgubp-wi-2026-08-11-dem-sarrod,liquidityProgram,0.07,PAID
2026-08-05,ewc-usse-oh-2026-11-03-rep,liquidityProgram,0.51,PAID
2026-08-05,opdc-mcconnell-resign-2026-11-02,liquidityProgram,0.3,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,1.88,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,0.96,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,1.25,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,3.17,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,4.07,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.72,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.9,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.93,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,0.44,PAID
2026-08-05,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.16,PAID
2026-08-05,scc-senate-gop-2026-11-03-46,liquidityProgram,0.34,PAID
2026-08-05,scc-senate-gop-2026-11-03-48,liquidityProgram,1.65,PAID
2026-08-05,scc-senate-gop-2026-11-03-49,liquidityProgram,0.46,PAID
2026-08-05,scc-senate-gop-2026-11-03-50,liquidityProgram,0.77,PAID
2026-08-05,scc-senate-gop-2026-11-03-51,liquidityProgram,2.08,PAID
2026-08-05,scc-senate-gop-2026-11-03-52,liquidityProgram,2.05,PAID
2026-08-05,scc-senate-gop-2026-11-03-53,liquidityProgram,1.66,PAID
2026-08-05,scc-senate-gop-2026-11-03-54,liquidityProgram,0.43,PAID
2026-08-05,scc-senate-gop-2026-11-03-56,liquidityProgram,0.25,PAID
2026-08-05,scc-senate-gop-2026-11-03-gte57,liquidityProgram,0.1,PAID
2026-08-05,scc-senate-gop-2026-11-03-lte45,liquidityProgram,0.05,PAID
2026-08-05,tec-cbb-champ-2027-04-05-w-mst,liquidityProgram,0.02,PAID
2026-08-05,tec-cbb-champ-2027-04-05-w-nebr,liquidityProgram,0.77,PAID
2026-08-05,vmc-ussep-misen-2026-08-04-els0-5,liquidityProgram,0.03,PAID
2026-08-06,apdc-alito-2026-12-31,liquidityProgram,7.41,PAID
2026-08-06,ewc-usgub-ca-2026-11-03-stehil,liquidityProgram,1.02,PAID
2026-08-06,ewc-usgub-ca-2026-11-03-xavbec,liquidityProgram,0.08,PAID
2026-08-06,ewc-usse-mi-2026-11-03-dem,liquidityProgram,1.41,PAID
2026-08-06,ewc-usse-oh-2026-11-03-rep,liquidityProgram,0.17,PAID
2026-08-06,opdc-mcconnell-resign-2026-11-02,liquidityProgram,8.07,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,2.41,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,1.03,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.9,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,2.38,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,5.24,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,1.31,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,3.03,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.85,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,3.32,PAID
2026-08-06,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.03,PAID
2026-08-06,scc-senate-gop-2026-11-03-46,liquidityProgram,1.74,PAID
2026-08-06,scc-senate-gop-2026-11-03-48,liquidityProgram,1.08,PAID
2026-08-06,scc-senate-gop-2026-11-03-50,liquidityProgram,1.79,PAID
2026-08-06,scc-senate-gop-2026-11-03-51,liquidityProgram,3.96,PAID
2026-08-06,scc-senate-gop-2026-11-03-53,liquidityProgram,2.57,PAID
2026-08-06,scc-senate-gop-2026-11-03-54,liquidityProgram,1,PAID
2026-08-06,scc-senate-gop-2026-11-03-56,liquidityProgram,0.5,PAID
2026-08-06,scc-senate-gop-2026-11-03-gte57,liquidityProgram,0.38,PAID
2026-08-06,scc-senate-gop-2026-11-03-lte45,liquidityProgram,0.34,PAID
2026-08-06,vmc-ussep-misen-2026-08-04-els0-5,liquidityProgram,0.19,PAID
2026-08-07,apdc-alito-2026-12-31,liquidityProgram,3.12,PAID
2026-08-07,apdc-jerpowgov-2026-12-31,liquidityProgram,7.23,PAID
2026-08-07,dccc-cyclo-us-2026-08-31-gt10000,liquidityProgram,0.19,PAID
2026-08-07,dccc-cyclo-us-2026-08-31-gt5000,liquidityProgram,0.37,PAID
2026-08-07,dccc-cyclo-us-2026-08-31-gt6000,liquidityProgram,0.21,PAID
2026-08-07,dccc-cyclo-us-2026-08-31-gt7000,liquidityProgram,0.34,PAID
2026-08-07,dccc-cyclo-us-2026-08-31-gt8000,liquidityProgram,0.5,PAID
2026-08-07,dccc-cyclo-us-2026-08-31-gt9000,liquidityProgram,0.3,PAID
2026-08-07,dccc-measles-us-2026-12-31-gt3000,liquidityProgram,1.57,PAID
2026-08-07,dccc-measles-us-2026-12-31-gt3500,liquidityProgram,1.46,PAID
2026-08-07,dccc-measles-us-2026-12-31-gt4500,liquidityProgram,3.74,PAID
2026-08-07,enwc-usgubp-wi-2026-08-11-dem-davcro,liquidityProgram,0.1,PAID
2026-08-07,enwc-ussep-nh-2026-09-08-dem-karman,liquidityProgram,0.03,PAID
2026-08-07,enwc-ussep-sc-2026-08-11-rep-ralnor,liquidityProgram,0.08,PAID
2026-08-07,ewc-usgub-ca-2026-11-03-xavbec,liquidityProgram,0.2,PAID
2026-08-07,ewc-usse-mi-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-08-07,ewc-usse-oh-2026-11-03-rep,liquidityProgram,0.31,PAID
2026-08-07,lawec-cryptoleg-2026-12-31,liquidityProgram,3.31,PAID
2026-08-07,opdc-mcconnell-resign-2026-11-02,liquidityProgram,5.1,PAID
2026-08-07,pandc-anydis-2027-12-31,liquidityProgram,1.36,PAID
2026-08-07,pvwc-housepopw-2026-11-03-dem,liquidityProgram,2.07,PAID
